season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2017/18, 67089, 45, 45, 53, 1080, 0, 0, 4, 11, 0, 1, 0, 0, 0, 26, 5, 215, 234.6, 0.0, 0.0, 23.3, 
2018/19, 67089, 50, 50, 131, 3420, 0, 0, 11, 48, 0, 0, 0, 1, 0, 96, 10, 647, 783.6, 0.0, 0.0, 78.4, 
