season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2013/14, 19419, 60, 63, 147, 2624, 1, 2, 16, 19, 0, 0, 0, 2, 0, 0, 18, 210, 0.0, 0.0, 0.0, 0.0, 
2014/15, 19419, 65, 63, 130, 2986, 1, 1, 14, 30, 0, 0, 0, 5, 0, 0, 9, 641, 0.0, 0.0, 0.0, 0.0, 
2015/16, 19419, 65, 61, 53, 1957, 2, 1, 2, 38, 0, 0, 0, 2, 0, 0, 0, 357, 0.0, 0.0, 0.0, 0.0, 
2016/17, 19419, 60, 67, 178, 3296, 6, 0, 17, 29, 1, 0, 0, 5, 0, 0, 15, 778, 831.6, 100.8, 400.0, 133.3, 
2017/18, 19419, 65, 62, 74, 2082, 0, 0, 9, 27, 0, 0, 0, 1, 1, 0, 2, 447, 496.6, 55.6, 99.0, 65.4, 
2018/19, 19419, 55, 50, 2, 22, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 6, 4.8, 0.0, 0.0, 0.5, 
