season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2017/18, 184667, 55, 49, 47, 1284, 0, 0, 5, 14, 0, 0, 0, 1, 0, 0, 1, 297, 272.8, 37.7, 8.0, 32.0, 
2018/19, 184667, 50, 49, 85, 2600, 1, 1, 6, 40, 1, 0, 0, 1, 0, 0, 9, 527, 533.0, 75.3, 118.0, 72.8, 
