season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2013/14, 18073, 55, 53, 125, 3340, 3, 6, 14, 48, 0, 0, 0, 6, 1, 0, 12, 198, 0.0, 0.0, 0.0, 0.0, 
2014/15, 18073, 55, 53, 89, 2302, 2, 5, 7, 31, 1, 0, 1, 4, 0, 0, 12, 483, 0.0, 0.0, 0.0, 0.0, 
2015/16, 18073, 55, 56, 133, 3196, 7, 4, 11, 48, 0, 0, 0, 7, 1, 0, 11, 716, 0.0, 0.0, 0.0, 0.0, 
2016/17, 18073, 65, 62, 71, 2389, 3, 0, 8, 40, 0, 0, 1, 10, 0, 0, 5, 389, 342.0, 384.8, 233.0, 95.9, 
2017/18, 18073, 55, 53, 84, 2400, 4, 0, 7, 45, 0, 0, 0, 6, 0, 0, 7, 461, 527.6, 337.8, 141.0, 100.8, 
2018/19, 18073, 50, 48, 99, 2289, 5, 5, 7, 31, 0, 0, 0, 6, 1, 0, 5, 454, 521.4, 359.8, 196.0, 107.6, 
