season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2017/18, 108413, 50, 46, 53, 987, 2, 3, 4, 16, 0, 0, 0, 0, 0, 0, 5, 190, 238.6, 267.0, 136.0, 64.3, 
2018/19, 108413, 50, 49, 87, 2419, 2, 4, 7, 39, 0, 0, 0, 5, 0, 0, 5, 320, 429.2, 416.0, 451.0, 129.6, 
