season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2017/18, 173904, 60, 60, 107, 2532, 0, 0, 13, 21, 1, 0, 0, 1, 1, 0, 8, 597, 598.0, 74.8, 89.0, 76.2, 
2018/19, 173904, 60, 58, 78, 1941, 1, 2, 6, 22, 0, 0, 0, 2, 0, 0, 4, 412, 454.2, 60.3, 183.0, 70.0, 
