season_name, element_code, start_cost, end_cost, total_points, minutes, goals_scored, assists, clean_sheets, goals_conceded, own_goals, penalties_saved, penalties_missed, yellow_cards, red_cards, saves, bonus, bps, influence, creativity, threat, ict_index
2014/15, 58893, 60, 57, 64, 1762, 0, 0, 7, 19, 0, 0, 0, 6, 0, 0, 5, 391, 0.0, 0.0, 0.0, 0.0, 
2015/16, 58893, 55, 50, 65, 1249, 0, 1, 8, 11, 0, 0, 0, 3, 0, 0, 5, 293, 0.0, 0.0, 0.0, 0.0, 
2016/17, 58893, 55, 52, 77, 1663, 1, 0, 8, 13, 0, 0, 0, 5, 0, 0, 7, 394, 446.4, 71.0, 147.0, 66.5, 
2017/18, 58893, 55, 54, 23, 639, 0, 0, 3, 8, 0, 0, 0, 6, 0, 0, 4, 126, 151.4, 26.0, 47.0, 22.5, 
2018/19, 58893, 50, 49, 2, 209, 0, 0, 0, 5, 1, 0, 0, 2, 0, 0, 0, 15, 42.2, 3.1, 63.0, 10.9, 
